danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_id,track_name,track_source_playlist,track_artists_id,track_artists_name,track_artists_followers,track_artists_genres,track_artists_popularity,release_date,release_date_precision,popularity,generated_timestamp
0.364,0.841,8,-4.831,1,0.119,0.000402,0.0,0.242,0.0841,100.14,305840,5,0b4M7hd7mzLTm99MrMeZsp,She Will,62y3BHKehWnb1hlaPclDAA,"55Aa2cqylxrFIXC767Z865,3TVXtAsR1Inumwj472S9r4",Lil Wayne|Drake,14232381|83626299,hip hop|new orleans rap|pop rap|rap|trap|canadian hip hop|canadian pop|hip hop|pop rap|rap,85|96,2011-08-29,day,71,2024-01-08
0.678,0.479,10,-6.959,0,0.206,0.0812,0.0,0.207,0.762,171.12,235632,4,19OHDib8Jrqi3o2nm5lzdA,My Nigga,62y3BHKehWnb1hlaPclDAA,"0A0FS04o6zMoto8OKPsDwY,4yBK75WVCQXej1p04GWqxH,5lHRUCqkQZCIWeX7xG4sYT",YG|Jeezy|Rich Homie Quan,3205645|2381764|2800643,cali rap|hip hop|pop rap|rap|southern hip hop|trap|atl hip hop|crunk|dirty south rap|gangster rap|old school atlanta hip hop|rap|southern hip hop|trap|atl hip hop|rap|southern hip hop|trap,72|69|63,2014-03-18,day,71,2024-01-08
0.684,0.486,1,-10.155,1,0.132,0.00268,0.000148,0.157,0.355,131.913,219893,4,7yfg0Eer6UZZt5tZ1XdsWz,Make Me Proud,62y3BHKehWnb1hlaPclDAA,"3TVXtAsR1Inumwj472S9r4,0hCNtLu0JehylgoiP8L4Gh",Drake|Nicki Minaj,83626299|30496118,canadian hip hop|canadian pop|hip hop|pop rap|rap|hip pop|pop|queens hip hop|rap,96|88,2011-11-15,day,71,2024-01-08
0.613,0.807,11,-2.739,0,0.0382,0.0671,0.0,0.322,0.813,133.023,222867,4,5xpmdbQcfIOsE1hACcC3UK,Marvin & Chardonnay,62y3BHKehWnb1hlaPclDAA,"0c173mlxpT3dSFRgMO8XPh,5K4W6rqBFWDnAN6FQUkS6x,0bfX8pF8kuHNCs57Ms4jZb",Big Sean|Kanye West|Roscoe Dash,11115824|22986248|250081,detroit hip hop|hip hop|pop rap|r&b|rap|trap|chicago rap|hip hop|rap|atl hip hop|dirty south rap|futuristic swag|southern hip hop|trap,75|91|59,2011-01-01,day,52,2024-01-08
0.831,0.427,2,-6.903,1,0.106,0.0531,0.0,0.307,0.216,93.004,235320,4,2wAJTrFhCnQyNSD3oUgTZO,Work Out,62y3BHKehWnb1hlaPclDAA,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,22394288,conscious hip hop|hip hop|north carolina hip hop|rap,86,2011-09-27,day,85,2024-01-08
0.413,0.807,11,-3.499,0,0.318,0.0536,0.0,0.631,0.438,149.33,296147,4,608a1wIsSd5KzMEqm1O7w3,I'm On One,62y3BHKehWnb1hlaPclDAA,"0QHgL1lAIqAw0HtD7YldmP,3TVXtAsR1Inumwj472S9r4,1sBkRIssrMs1AbVkOJbc7a,55Aa2cqylxrFIXC767Z865",DJ Khaled|Drake|Rick Ross|Lil Wayne,10860995|83626299|7103142|14232381,hip hop|miami hip hop|pop rap|rap|canadian hip hop|canadian pop|hip hop|pop rap|rap|dirty south rap|gangster rap|hip hop|rap|southern hip hop|trap|hip hop|new orleans rap|pop rap|rap|trap,74|96|76|85,2011-01-01,day,73,2024-01-08
0.387,0.773,8,-5.685,1,0.17,0.098,0.0,0.209,0.368,78.629,254120,4,70tFuqBcduJv15bEnOPRTh,My Last,62y3BHKehWnb1hlaPclDAA,"0c173mlxpT3dSFRgMO8XPh,7bXgB6jMjp9ATFy66eO08Z",Big Sean|Chris Brown,11115824|20955452,detroit hip hop|hip hop|pop rap|r&b|rap|trap|r&b|rap,75|86,2011-01-01,day,57,2024-01-08
0.588,0.847,11,-4.734,0,0.0675,0.0145,0.0,0.436,0.38,99.058,204013,4,4Nomj38R7Ds0P8I8orW2Tv,Out of My Head (feat. Trey Songz),62y3BHKehWnb1hlaPclDAA,"01QTIT5P1pFP3QnnFSdsJf,2iojnBLj0qIMiKPvVhLnsH",Lupe Fiasco|Trey Songz,1873610|7381157,chicago rap|conscious hip hop|hip hop|political hip hop|pop rap|rap|southern hip hop|dance pop|r&b|southern hip hop|trap|urban contemporary,64|68,2011-03-04,day,48,2024-01-08
0.767,0.677,11,-6.128,0,0.184,0.0339,5.51e-06,0.144,0.538,146.155,222587,4,3hsmbFKT5Cujb5GQjqEU39,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),62y3BHKehWnb1hlaPclDAA,"7bXgB6jMjp9ATFy66eO08Z,55Aa2cqylxrFIXC767Z865,1YfEcTuGvBQ8xSD1f53UnK",Chris Brown|Lil Wayne|Busta Rhymes,20955452|14232381|2624031,r&b|rap|hip hop|new orleans rap|pop rap|rap|trap|east coast hip hop|hardcore hip hop|hip hop|pop rap|rap,86|85|71,2011-03-22,day,73,2024-01-08
0.644,0.661,11,-6.093,1,0.0418,0.000177,5.23e-06,0.108,0.272,153.992,240307,4,5W7BcYDIaeXnpG3e39T7hJ,How To Love,62y3BHKehWnb1hlaPclDAA,55Aa2cqylxrFIXC767Z865,Lil Wayne,14232381,hip hop|new orleans rap|pop rap|rap|trap,85,2011-08-29,day,69,2024-01-08
0.531,0.803,1,-3.284,1,0.0717,0.0796,1.71e-05,0.176,0.221,142.113,299613,4,22L7bfCiAkJo5xGSQgmiIO,All Of The Lights,62y3BHKehWnb1hlaPclDAA,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,22986248,chicago rap|hip hop|rap,91,2010-11-22,day,81,2024-01-08
0.72,0.514,1,-7.108,1,0.132,0.146,0.00713,0.107,0.212,142.98,272160,4,0osPX8TruIebOhKuG6GK8C,On My Level (feat. Too $hort),62y3BHKehWnb1hlaPclDAA,"137W8MRPWKqSmrBGDBFSop,4sb7rZNN93BSS6Gqgepo4v",Wiz Khalifa|Too $hort,11073613|1505489,hip hop|pittsburgh rap|pop rap|rap|southern hip hop|trap|cali rap|gangster rap|golden age hip hop|hyphy|oakland hip hop|west coast rap,80|61,2011-03-29,day,65,2024-01-08
0.57,0.58,1,-5.547,1,0.21,0.0124,0.0,0.0498,0.404,171.812,270627,4,5W7xC99N2Zzfh69r7I7zWK,Aston Martin Music,62y3BHKehWnb1hlaPclDAA,"1sBkRIssrMs1AbVkOJbc7a,3TVXtAsR1Inumwj472S9r4,3YJMzGjAm245zwJooY7PEj",Rick Ross|Drake|Chrisette Michele,7103142|83626299|585486,dirty south rap|gangster rap|hip hop|rap|southern hip hop|trap|canadian hip hop|canadian pop|hip hop|pop rap|rap|contemporary r&b|hip pop|neo soul|r&b|urban contemporary,76|96|56,2010-01-01,day,72,2024-01-08
0.76,0.595,1,-6.366,1,0.0391,0.00544,0.0,0.241,0.361,131.497,263773,4,6GgPsuz0HEO0nrO2T0QhDv,No Hands (feat. Roscoe Dash & Wale),62y3BHKehWnb1hlaPclDAA,"6f4XkbvYlXMH0QgVRzW0sM,0bfX8pF8kuHNCs57Ms4jZb,67nwj3Y5sZQLl72VNUHEYE",Waka Flocka Flame|Roscoe Dash|Wale,2684309|250081|4150012,atl hip hop|dirty south rap|pop rap|rap|southern hip hop|trap|atl hip hop|dirty south rap|futuristic swag|southern hip hop|trap|pop rap|r&b|rap|southern hip hop|trap,64|59|69,2010-09-06,day,60,2024-01-08
0.684,0.834,2,-4.524,0,0.0675,0.0646,0.0,0.271,0.538,164.02,217667,4,5A6OHHy73AR5tLxgTc98zz,Black and Yellow,62y3BHKehWnb1hlaPclDAA,137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,11073613,hip hop|pittsburgh rap|pop rap|rap|southern hip hop|trap,80,2011-03-29,day,78,2024-01-08
0.376,0.841,3,-4.348,0,0.356,0.0435,0.0,0.578,0.463,76.052,271947,4,1kMuU3TNQvHbqvXCWBodmP,Right Above It,62y3BHKehWnb1hlaPclDAA,"55Aa2cqylxrFIXC767Z865,3TVXtAsR1Inumwj472S9r4",Lil Wayne|Drake,14232381|83626299,hip hop|new orleans rap|pop rap|rap|trap|canadian hip hop|canadian pop|hip hop|pop rap|rap,85|96,2010-01-01,day,71,2024-01-08
0.53,0.884,0,-5.581,0,0.457,0.332,1.98e-06,0.355,0.28,87.194,319387,4,3fpTMuD1u3gJlVI4FadVHs,Fancy,62y3BHKehWnb1hlaPclDAA,"3TVXtAsR1Inumwj472S9r4,4OBJLual30L7gRl5UkeRcT,2cADQgiLMjNhbsfeN52Bf3",Drake|T.I.|Swizz Beatz,83626299|4683892|418448,canadian hip hop|canadian pop|hip hop|pop rap|rap|atl hip hop|dirty south rap|gangster rap|hip hop|pop rap|rap|southern hip hop|trap|battle rap|dirty south rap|southern hip hop|trap,96|73|61,2010-01-01,day,75,2024-01-08
0.364,0.752,2,-5.429,1,0.304,0.0007,0.0,0.318,0.606,79.119,248587,4,5Qy6a5KzM4XlRxsNcGYhgH,6 Foot 7 Foot,62y3BHKehWnb1hlaPclDAA,"55Aa2cqylxrFIXC767Z865,7BAaznGSsqcksud4R5ou5z",Lil Wayne|Cory Gunz,14232381|45573,hip hop|new orleans rap|pop rap|rap|trap|nyc rap,85|55,2011-08-29,day,74,2024-01-08
0.664,0.909,6,-3.552,0,0.22,0.444,0.0,0.525,0.557,93.977,209693,4,5I6YA7oHtraxwWQzzCugDt,You Be Killin Em,62y3BHKehWnb1hlaPclDAA,0YWxKQj2Go9CGHCp77UOyy,Fabolous,2654200,gangster rap|hip hop|pop rap|rap|trap|urban contemporary,64,2010-01-01,day,55,2024-01-08
0.91,0.673,1,-4.997,0,0.181,0.109,0.0,0.258,0.427,128.988,240600,4,6QgFh2tGdfllis9P4POJ68,Make It Rain,62y3BHKehWnb1hlaPclDAA,6z1cicLMt9XArxN10q7m8a,Travis Porter,840022,atl hip hop|dirty south rap|futuristic swag|southern hip hop|trap,54,2010-12-02,day,28,2024-01-08
0.562,0.414,7,-7.032,1,0.349,0.0445,0.0,0.204,0.474,155.826,212347,4,6Slt6WiWnriaqCb8xXb2ZT,Did It On’em,62y3BHKehWnb1hlaPclDAA,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,30496118,hip pop|pop|queens hip hop|rap,88,2010-01-01,day,69,2024-01-08
0.705,0.702,0,-4.783,0,0.108,0.138,0.0,0.364,0.771,140.059,250493,4,2e9EZ2V5QGGZPMJacO3y0Y,Grove St. Party (feat. Kebo Gotti),62y3BHKehWnb1hlaPclDAA,"6f4XkbvYlXMH0QgVRzW0sM,00UOluVoYY4F2blO5DmgRj",Waka Flocka Flame|Kebo Gotti,2684309|1893,atl hip hop|dirty south rap|pop rap|rap|southern hip hop|trap|atl trap,64|42,2010-10-01,day,63,2024-01-08
0.765,0.725,2,-5.651,1,0.051,0.0827,0.0,0.0744,0.674,139.984,285867,4,2n8lekNlZSQzbyuQedd4Dx,Racks,62y3BHKehWnb1hlaPclDAA,"1JvKSExhqV480k3qFUJwLm,1RyvyyTE3xzB2ZywiAwp0i",YC Worldwide|Future,8997|15692678,futuristic swag|atl hip hop|hip hop|rap|southern hip hop|trap,28|88,2011-01-01,day,49,2024-01-08
0.831,0.74,1,-3.723,1,0.152,0.00557,0.0,0.302,0.21,140.041,285693,4,68LR4RQ7JLHwRodWxPOB0k,Hustle Hard Remix,62y3BHKehWnb1hlaPclDAA,"31HjiqargV4NAw4GZqUale,1sBkRIssrMs1AbVkOJbc7a,55Aa2cqylxrFIXC767Z865",Ace Hood|Rick Ross|Lil Wayne,1850098|7103142|14232381,dirty south rap|miami hip hop|pop rap|rap|southern hip hop|trap|dirty south rap|gangster rap|hip hop|rap|southern hip hop|trap|hip hop|new orleans rap|pop rap|rap|trap,55|76|85,2011-01-01,day,50,2024-01-08
0.749,0.925,10,-5.034,1,0.227,0.241,0.0,0.52,0.641,86.989,263373,4,15JINEqzVMv3SvJTAXAKED,Love The Way You Lie,62y3BHKehWnb1hlaPclDAA,"7dGJo4pcD2V6oG8kP0tJRR,5pKCCKE2ajJHZ9KAiaK11H",Eminem|Rihanna,80373039|58780253,detroit hip hop|hip hop|rap|barbadian pop|pop|urban contemporary,90|89,2010-06-18,day,88,2024-01-08
0.426,0.862,2,-5.979,1,0.597,0.0813,0.0,0.34,0.332,100.3,305520,5,1U4mweNwisxNj23ffuC9gO,Miss Me,62y3BHKehWnb1hlaPclDAA,"3TVXtAsR1Inumwj472S9r4,55Aa2cqylxrFIXC767Z865",Drake|Lil Wayne,83626299|14232381,canadian hip hop|canadian pop|hip hop|pop rap|rap|hip hop|new orleans rap|pop rap|rap|trap,96|85,2010-01-01,day,62,2024-01-08
0.837,0.42,8,-5.158,1,0.0629,0.177,0.0,0.356,0.143,123.157,236093,4,6sQH5GFuqhvemSdP2oOfRi,Pretty Boy Swag,62y3BHKehWnb1hlaPclDAA,6GMYJwaziB4ekv1Y6wCDWS,Soulja Boy,1945228,atl hip hop|chicago bop|dance pop|pop rap|rap|southern hip hop|trap,67,2010-01-01,day,63,2024-01-08
0.665,0.878,6,-4.745,0,0.206,0.00325,0.0,0.0663,0.394,93.047,319293,4,2bnDTGikdoO8CwzlAPyBHR,"Airplanes, Pt. II (feat. Eminem & Hayley Williams of Paramore)",62y3BHKehWnb1hlaPclDAA,"5ndkK3dpZLKtBklKjxNQwT,7dGJo4pcD2V6oG8kP0tJRR,6Rx1JKzBrSzoKQtmbVmBnM",B.o.B|Eminem|Hayley Williams,2078336|80373039|686285,atl hip hop|dance pop|pop rap|rap|southern hip hop|detroit hip hop|hip hop|rap|art pop,71|90|64,2010-04-27,day,60,2024-01-08
0.705,0.75,1,-4.558,1,0.0524,0.0632,0.0,0.146,0.392,77.748,241947,4,0Ft6hwGWdCdujdK6TOfBV7,Lose My Mind,62y3BHKehWnb1hlaPclDAA,"4yBK75WVCQXej1p04GWqxH,3jksrX4oBklxR78ft8gv3j",Jeezy|Plies,2381764|1868350,atl hip hop|crunk|dirty south rap|gangster rap|old school atlanta hip hop|rap|southern hip hop|trap|dirty south rap|miami hip hop|southern hip hop|trap,69|61,2011-01-01,day,56,2024-01-08
0.35,0.845,7,-5.614,1,0.2,0.0107,0.0,0.123,0.45,99.643,233560,5,6BdgtqiV3oXNqBikezwdvC,Over,62y3BHKehWnb1hlaPclDAA,3TVXtAsR1Inumwj472S9r4,Drake,83626299,canadian hip hop|canadian pop|hip hop|pop rap|rap,96,2010-01-01,day,72,2024-01-08
0.541,0.718,1,-6.368,1,0.319,0.442,6.21e-05,0.0991,0.6,154.036,346905,4,3kIl0UA8j3BR4rIuEPKHOn,In the Glass,62y3BHKehWnb1hlaPclDAA,39c3uSD15rFYGe9fRLcVuF,Brad Varsity,6095,,20,2018-04-26,day,8,2024-01-08
0.683,0.688,1,-6.455,1,0.364,0.418,0.0,0.256,0.651,72.141,200433,4,3kIkLbWRZJqqMI1zRSA30U,Man Up,62y3BHKehWnb1hlaPclDAA,"39c3uSD15rFYGe9fRLcVuF,041JYdG1ivPI4KWH07OwMN",Brad Varsity|A. Barb,6095|97,|,20|1,2018-05-21,day,9,2024-01-08
0.616,0.954,2,-2.494,1,0.239,0.0597,0.0,0.669,0.571,103.915,268747,4,7yzSijmAyOMBcHrK6Tfsoe,Hello Good Morning,62y3BHKehWnb1hlaPclDAA,"2QYEvpsWUOjqaYuxDPTCmV,4OBJLual30L7gRl5UkeRcT",Diddy - Dirty Money|T.I.,126079|4683892,pop rap|atl hip hop|dirty south rap|gangster rap|hip hop|pop rap|rap|southern hip hop|trap,51|73,2010-01-01,day,48,2024-01-08
0.544,0.781,10,-3.616,1,0.189,0.014,0.0,0.161,0.277,150.1,232507,4,5NEKjqTQPKiqOiOG8YxLdS,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",62y3BHKehWnb1hlaPclDAA,"0QHgL1lAIqAw0HtD7YldmP,3aQeKQSyrW4qWr35idm0cy,3ipn9JLAPI5GUEo4y4jcoi,7hJcb9fa4alzcOq3EaNPoG,1sBkRIssrMs1AbVkOJbc7a",DJ Khaled|T-Pain|Ludacris|Snoop Dogg|Rick Ross,10860995|4615060|2755957|10871699|7103142,hip hop|miami hip hop|pop rap|rap|dance pop|gangster rap|hip hop|pop rap|r&b|rap|southern hip hop|trap|urban contemporary|atl hip hop|dance pop|dirty south rap|hip hop|old school atlanta hip hop|pop rap|rap|southern hip hop|trap|g funk|gangster rap|hip hop|pop rap|rap|west coast rap|dirty south rap|gangster rap|hip hop|rap|southern hip hop|trap,74|76|75|81|76,2010-03-02,day,67,2024-01-08
0.624,0.723,1,-6.782,1,0.378,0.172,0.0,0.483,0.757,84.789,216933,4,3bMNprrp2JDKZsGbiXpsJl,My Chick Bad,62y3BHKehWnb1hlaPclDAA,"3ipn9JLAPI5GUEo4y4jcoi,0hCNtLu0JehylgoiP8L4Gh",Ludacris|Nicki Minaj,2755957|30496118,atl hip hop|dance pop|dirty south rap|hip hop|old school atlanta hip hop|pop rap|rap|southern hip hop|trap|hip pop|pop|queens hip hop|rap,75|88,2010-01-01,day,69,2024-01-08
0.555,0.713,11,-4.549,1,0.0911,0.0845,0.0,0.712,0.725,79.934,240920,4,7qje9qxLncMESiPeI27SAn,Say Something (Featuring Drake),62y3BHKehWnb1hlaPclDAA,"5Y5TRrQiqgUO4S36tzjIRZ,3TVXtAsR1Inumwj472S9r4",Timbaland|Drake,2711268|83626299,dance pop|pop|pop rap|canadian hip hop|canadian pop|hip hop|pop rap|rap,76|96,2009-01-01,day,65,2024-01-08
0.652,0.671,4,-5.376,0,0.315,0.00402,2.89e-05,0.598,0.518,159.963,208387,4,0cNJ3huiV99wvUN1tmQLTL,"Beamer, Benz, Or Bentley",62y3BHKehWnb1hlaPclDAA,"3vDUJHQtqT3jFRZ2ECXDTi,6Uh8uJyN9g7oFjDK16nJgb",Lloyd Banks|Juelz Santana,1349292|832453,detroit hip hop|gangster rap|hardcore hip hop|hip hop|pop rap|queens hip hop|rap|trap|detroit hip hop|gangster rap|harlem hip hop|hip pop|nyc rap|pop rap|trap,62|62,2010-01-01,day,58,2024-01-08
0.482,0.627,2,-7.561,1,0.116,0.00827,0.0,0.701,0.293,157.58,209827,4,4UXpJDvdsfneLvT09oJocg,Roger That,62y3BHKehWnb1hlaPclDAA,5OrB6Jhhrl9y2PK0pSV4VP,Young Money,2999342,dirty south rap|pop rap|rap|southern hip hop|trap,61,2009-01-01,day,52,2024-01-08
0.755,0.884,10,-5.296,0,0.0638,0.0208,2.97e-06,0.248,0.897,121.927,231933,4,7wdzLe2Gsx1RGqbvYZHASz,i,62y3BHKehWnb1hlaPclDAA,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,26526500,conscious hip hop|hip hop|rap|west coast rap,87,2014-09-23,day,73,2024-01-08
0.503,0.955,11,-1.533,1,0.381,0.0265,0.0,0.265,0.818,173.521,277107,4,3xkxcbnc7G3XYuZt6eUnI5,Empire State Of Mind,62y3BHKehWnb1hlaPclDAA,"3nFkdlSjzX9mRTtwJOzDYB,3DiDSECUqqY1AuBP8qtaIa",JAY-Z|Alicia Keys,8801570|11308507,east coast hip hop|gangster rap|hip hop|pop rap|rap|neo soul|pop|r&b,82|76,2010-11-22,day,53,2024-01-08
0.415,0.926,5,-1.304,0,0.374,0.253,0.0,0.256,0.542,158.423,357347,4,6HSqyfGnsHYw9MmIpa9zlZ,Forever,62y3BHKehWnb1hlaPclDAA,"3TVXtAsR1Inumwj472S9r4,5K4W6rqBFWDnAN6FQUkS6x,55Aa2cqylxrFIXC767Z865,7dGJo4pcD2V6oG8kP0tJRR",Drake|Kanye West|Lil Wayne|Eminem,83626299|22986248|14232381|80373039,canadian hip hop|canadian pop|hip hop|pop rap|rap|chicago rap|hip hop|rap|hip hop|new orleans rap|pop rap|rap|trap|detroit hip hop|hip hop|rap,96|91|85|90,2009-01-01,day,67,2024-01-08
0.785,0.498,1,-6.977,1,0.0533,0.00248,1.23e-06,0.224,0.418,143.96,201587,4,1WtTLtofvcjQM3sXSMkDdX,How Low,62y3BHKehWnb1hlaPclDAA,3ipn9JLAPI5GUEo4y4jcoi,Ludacris,2755957,atl hip hop|dance pop|dirty south rap|hip hop|old school atlanta hip hop|pop rap|rap|southern hip hop|trap,75,2010-01-01,day,64,2024-01-08
0.682,0.513,1,-6.312,0,0.396,0.0128,0.0,0.212,0.338,130.085,248533,4,0wCC06ziWEkYOif44iFggw,O Let's Do It (feat. Cap),62y3BHKehWnb1hlaPclDAA,"6f4XkbvYlXMH0QgVRzW0sM,0uwaniEjl7wxOFSM4vaHvI",Waka Flocka Flame|Cap,2684309|428,atl hip hop|dirty south rap|pop rap|rap|southern hip hop|trap|,64|30,2010-10-01,day,51,2024-01-08
0.488,0.691,0,-8.09,0,0.279,0.0219,0.0,0.501,0.697,156.141,310733,4,3cSuhzV7wKX5diQ8hos78P,Steady Mobbin,62y3BHKehWnb1hlaPclDAA,"5OrB6Jhhrl9y2PK0pSV4VP,13y7CgLHjMVRMDqxdx0Xdo",Young Money|Gucci Mane,2999342|5220799,dirty south rap|pop rap|rap|southern hip hop|trap|atl hip hop|dirty south rap|hip hop|pop rap|rap|southern hip hop|trap,61|76,2009-01-01,day,62,2024-01-08
0.824,0.733,1,-5.474,1,0.0613,0.0362,0.0,0.325,0.395,97.972,284387,4,7FYH5AW3bVfZHJIQpq3UOA,I Don't Fuck With You,62y3BHKehWnb1hlaPclDAA,"0c173mlxpT3dSFRgMO8XPh,3crnzLy8R4lVwaigKEOz7V",Big Sean|E-40,11115824|861320,detroit hip hop|hip hop|pop rap|r&b|rap|trap|cali rap|gangster rap|hyphy|oakland hip hop|west coast rap,75|66,2015-02-24,day,77,2024-01-08
0.891,0.486,6,-7.803,1,0.159,0.0158,3.78e-06,0.0925,0.239,125.01,200080,4,4scpF6J5uMBvoh6sFB7EL1,No Type,62y3BHKehWnb1hlaPclDAA,7iZtZyCzp3LItcw1wtPI3D,Rae Sremmurd,7361248,melodic rap|mississippi hip hop|pop rap|rap|trap,71,2015-01-06,day,73,2024-01-08
0.81,0.721,9,-4.964,0,0.265,0.0487,0.0,0.0886,0.552,101.997,270120,4,1hzJQIkgXwZevaKsc7iA6D,About the Money (feat. Young Thug),62y3BHKehWnb1hlaPclDAA,"4OBJLual30L7gRl5UkeRcT,50co4Is1HCEo8bhOyUWKpn",T.I.|Young Thug,4683892|9355686,atl hip hop|dirty south rap|gangster rap|hip hop|pop rap|rap|southern hip hop|trap|atl hip hop|atl trap|gangster rap|melodic rap|rap|trap,73|83,2014-06-03,day,57,2024-01-08
0.56,0.81,0,-8.029,0,0.0872,0.0071,7.93e-06,0.241,0.247,170.044,217573,4,2CY92qejUrhyPUASawNVRr,Try Me,62y3BHKehWnb1hlaPclDAA,7kFfY4UjNdNyaeUgLIEbIF,DeJ Loaf,1672165,detroit hip hop|r&b|trap|trap queen,63,2014-10-15,day,57,2024-01-08
0.367,0.665,1,-2.821,1,0.0465,0.145,0.0,0.113,0.31,148.913,229147,4,3sNVsP50132BTNlImLx70i,Bound 2,62y3BHKehWnb1hlaPclDAA,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,22986248,chicago rap|hip hop|rap,91,2013-06-18,day,87,2024-01-08
0.886,0.628,8,-5.949,1,0.131,0.00215,1.15e-05,0.31,0.178,119.906,239574,4,2JI71GHwq2LN8mtq3iCLYo,CoCo,62y3BHKehWnb1hlaPclDAA,1Zatb2YN4erBOoSivOXc0o,O.T. Genasis,1033094,southern hip hop|trap,51,2014-11-10,day,63,2024-01-08
0.733,0.664,8,-6.163,1,0.295,0.102,0.0,0.191,0.557,148.005,288133,4,3iL2l5gUqyPS6vDwJFgJTR,BedRock,62y3BHKehWnb1hlaPclDAA,"5OrB6Jhhrl9y2PK0pSV4VP,1Xfmvd48oOhEWkscWyEbh9",Young Money|Lloyd,2999342|2251004,dirty south rap|pop rap|rap|southern hip hop|trap|hip pop|r&b|southern hip hop|trap|urban contemporary,61|64,2009-01-01,day,72,2024-01-08
0.755,0.576,11,-5.427,1,0.155,0.00326,0.0,0.147,0.555,134.877,276373,4,2Ih0U9yUuY0oU2In3h21If,Karate Chop (Remix) (feat. Lil Wayne),62y3BHKehWnb1hlaPclDAA,"1RyvyyTE3xzB2ZywiAwp0i,55Aa2cqylxrFIXC767Z865",Future|Lil Wayne,15692678|14232381,atl hip hop|hip hop|rap|southern hip hop|trap|hip hop|new orleans rap|pop rap|rap|trap,88|85,2014-04-22,day,47,2024-01-08
0.772,0.413,0,-8.193,0,0.089,0.0361,0.0,0.111,0.211,131.965,246213,4,01Lr5YepbgjXAWR9iOEyH1,Love Sosa,62y3BHKehWnb1hlaPclDAA,15iVAtD3s3FsQR4w1v6M0P,Chief Keef,4403558,chicago bop|chicago drill|chicago rap|drill|hip hop|rap|southern hip hop|trap,75,2012-01-01,day,85,2024-01-08
0.37,0.87,5,-2.09,1,0.271,0.0415,0.0,0.604,0.331,79.092,250240,4,7sjwaBQ6M3aVigYfBjm1sL,Ima Boss (feat. Rick Ross),62y3BHKehWnb1hlaPclDAA,"20sxb77xiYeusSH8cVdatc,1sBkRIssrMs1AbVkOJbc7a",Meek Mill|Rick Ross,7704881|7103142,hip hop|philly rap|pop rap|rap|southern hip hop|trap|dirty south rap|gangster rap|hip hop|rap|southern hip hop|trap,73|76,2011-05-23,day,66,2024-01-08
0.825,0.489,11,-9.32,1,0.263,0.0215,0.0,0.111,0.438,96.99,199973,4,2JJ5h2I1S0UR4tyD0U1I7K,R.I.P.,62y3BHKehWnb1hlaPclDAA,"4yBK75WVCQXej1p04GWqxH,17lzZA2AlOHwCwFALHttmp",Jeezy|2 Chainz,2381764|8017349,atl hip hop|crunk|dirty south rap|gangster rap|old school atlanta hip hop|rap|southern hip hop|trap|atl hip hop|hip hop|pop rap|rap|southern hip hop|trap,69|75,2013-01-01,day,47,2024-01-08
0.657,0.611,6,-5.415,0,0.225,0.00937,0.0,0.146,0.616,132.062,283653,4,3YqJ0iaDWM0aqEDQExd2j3,Don't Like.1,62y3BHKehWnb1hlaPclDAA,"5K4W6rqBFWDnAN6FQUkS6x,15iVAtD3s3FsQR4w1v6M0P,0ONHkAv9pCAFxb0zJwDNTy,0c173mlxpT3dSFRgMO8XPh,5pnbUBPifNnlusY8kTBivi",Kanye West|Chief Keef|Pusha T|Big Sean|Jadakiss,22986248|4403558|2882949|11115824|1165269,chicago rap|hip hop|rap|chicago bop|chicago drill|chicago rap|drill|hip hop|rap|southern hip hop|trap|gangster rap|hip hop|pop rap|rap|southern hip hop|trap|virginia hip hop|detroit hip hop|hip hop|pop rap|r&b|rap|trap|battle rap|east coast hip hop|trap,91|75|72|75|63,2022-04-01,day,69,2024-01-08
0.628,0.692,2,-5.64,1,0.202,0.00244,0.0129,0.668,0.0963,124.887,378893,5,1ZHYJ2Wwgxes4m8Ba88PeK,Monster,62y3BHKehWnb1hlaPclDAA,"5K4W6rqBFWDnAN6FQUkS6x,3nFkdlSjzX9mRTtwJOzDYB,1sBkRIssrMs1AbVkOJbc7a,0hCNtLu0JehylgoiP8L4Gh,4LEiUm1SRbFMgfqnQTwUbQ",Kanye West|JAY-Z|Rick Ross|Nicki Minaj|Bon Iver,22986248|8801570|7103142|30496118|3516523,chicago rap|hip hop|rap|east coast hip hop|gangster rap|hip hop|pop rap|rap|dirty south rap|gangster rap|hip hop|rap|southern hip hop|trap|hip pop|pop|queens hip hop|rap|chamber pop|eau claire indie|indie folk|melancholia|modern rock,91|82|76|88|75,2010-11-22,day,75,2024-01-08
